date,week_id,year_week,pdv_id,sku,units_ordered,units_delivered,units_sold,list_price,discount_pct,net_price,unit_cost,revenue,cost_of_sales,contribution,opening_inventory,ending_inventory,promotion_flag,numeric_distribution
2025-08-04,49,2025-W32,PDV-040,ENRG-473,3,3,3,46.77,0.0,46.77,23.68,140.31,71.05,69.26,1,1,0,0.9104
2025-08-04,49,2025-W32,PDV-041,ENRG-473,8,8,6,46.77,0.0,46.77,23.68,280.63,142.11,138.52,2,4,0,0.9754
2025-08-04,49,2025-W32,PDV-042,ENRG-473,6,6,8,46.77,0.0,46.77,23.68,374.17,189.48,184.69,2,0,0,0.9885
2025-08-04,49,2025-W32,PDV-043,ENRG-473,7,7,8,46.77,0.0,46.77,23.68,374.17,189.48,184.69,3,2,0,0.891
2025-08-04,49,2025-W32,PDV-044,ENRG-473,5,5,3,46.77,0.0,46.77,23.68,140.31,71.05,69.26,2,4,0,0.9284
2025-08-04,49,2025-W32,PDV-045,ENRG-473,9,9,4,46.77,0.0,46.77,23.68,187.08,94.74,92.35,3,8,0,0.9274
2025-08-04,49,2025-W32,PDV-046,ENRG-473,7,7,9,46.77,0.0,46.77,23.68,420.94,213.16,207.78,2,0,0,0.9534
2025-08-04,49,2025-W32,PDV-047,ENRG-473,7,7,3,46.77,0.0,46.77,23.68,140.31,71.05,69.26,2,6,0,0.9702
2025-08-04,49,2025-W32,PDV-048,ENRG-473,6,6,4,46.77,0.0,46.77,23.68,187.08,94.74,92.35,3,5,0,0.9615
2025-08-04,49,2025-W32,PDV-049,ENRG-473,6,6,3,46.77,0.0,46.77,23.68,140.31,71.05,69.26,2,5,0,1.0
2025-08-04,49,2025-W32,PDV-050,ENRG-473,10,9,5,46.77,0.15,39.76,23.68,198.78,118.42,80.36,4,8,1,0.9387
2025-08-04,49,2025-W32,PDV-051,ENRG-473,7,7,8,46.77,0.0,46.77,23.68,374.17,189.48,184.69,2,1,0,0.979
2025-08-04,49,2025-W32,PDV-052,ENRG-473,10,10,10,46.77,0.0,46.77,23.68,467.71,236.84,230.87,4,4,0,0.994
2025-08-04,49,2025-W32,PDV-053,ENRG-473,9,9,7,46.77,0.0,46.77,23.68,327.4,165.79,161.61,4,6,0,0.9159
2025-08-04,49,2025-W32,PDV-054,ENRG-473,9,9,11,46.77,0.0,46.77,23.68,514.48,260.53,253.95,3,1,0,0.9894
2025-08-04,49,2025-W32,PDV-055,ENRG-473,9,9,6,46.77,0.0,46.77,23.68,280.63,142.11,138.52,3,6,0,0.9486
2025-08-04,49,2025-W32,PDV-056,ENRG-473,13,13,5,46.77,0.15,39.76,23.68,198.78,118.42,80.36,5,13,1,0.9012
2025-08-04,49,2025-W32,PDV-057,ENRG-473,11,11,10,46.77,0.0,46.77,23.68,467.71,236.84,230.87,3,4,0,0.9326
2025-08-04,49,2025-W32,PDV-058,ENRG-473,10,10,6,46.77,0.0,46.77,23.68,280.63,142.11,138.52,2,6,0,0.9181
2025-08-04,49,2025-W32,PDV-059,ENRG-473,8,8,11,46.77,0.0,46.77,23.68,514.48,260.53,253.95,3,0,0,0.9764
2025-08-04,49,2025-W32,PDV-060,ENRG-473,8,8,10,46.77,0.0,46.77,23.68,467.71,236.84,230.87,2,0,0,0.9259
2025-08-11,50,2025-W33,PDV-001,CFCL-355,24,24,20,36.41,0.0,36.41,17.0,728.13,340.03,388.1,8,12,0,0.9981
2025-08-11,50,2025-W33,PDV-002,CFCL-355,20,20,15,36.41,0.0,36.41,17.0,546.09,255.02,291.08,6,11,0,0.9356
2025-08-11,50,2025-W33,PDV-003,CFCL-355,22,22,23,36.41,0.0,36.41,17.0,837.34,391.03,446.32,6,5,0,0.9509
2025-08-11,50,2025-W33,PDV-004,CFCL-355,26,25,17,36.41,0.0,36.41,17.0,618.91,289.02,329.89,6,14,0,0.9378
2025-08-11,50,2025-W33,PDV-005,CFCL-355,20,19,24,36.41,0.0,36.41,17.0,873.75,408.03,465.72,5,0,0,0.9091
2025-08-11,50,2025-W33,PDV-006,CFCL-355,14,14,15,36.41,0.0,36.41,17.0,546.09,255.02,291.08,6,5,0,0.9881
2025-08-11,50,2025-W33,PDV-007,CFCL-355,20,20,17,36.41,0.0,36.41,17.0,618.91,289.02,329.89,9,12,0,0.9532
2025-08-11,50,2025-W33,PDV-008,CFCL-355,18,18,12,36.41,0.0,36.41,17.0,436.88,204.02,232.86,5,11,0,0.9638
2025-08-11,50,2025-W33,PDV-009,CFCL-355,19,19,11,36.41,0.0,36.41,17.0,400.47,187.01,213.46,6,14,0,0.9656
2025-08-11,50,2025-W33,PDV-010,CFCL-355,18,18,18,36.41,0.0,36.41,17.0,655.31,306.02,349.29,8,8,0,0.9236
2025-08-11,50,2025-W33,PDV-011,CFCL-355,35,33,28,36.41,0.0,36.41,17.0,1019.38,476.04,543.34,12,17,0,0.9607
2025-08-11,50,2025-W33,PDV-012,CFCL-355,20,19,16,36.41,0.15,30.95,17.0,495.13,272.02,223.11,9,12,1,0.8956
2025-08-11,50,2025-W33,PDV-013,CFCL-355,34,31,39,36.41,0.1,32.77,17.0,1277.86,663.05,614.81,12,4,1,0.9593
2025-08-11,50,2025-W33,PDV-014,CFCL-355,27,26,27,36.41,0.0,36.41,17.0,982.97,459.03,523.94,8,7,0,0.9234
2025-08-11,50,2025-W33,PDV-015,CFCL-355,34,32,26,36.41,0.05,34.59,17.0,899.24,442.03,457.2,8,14,1,0.9188
2025-08-11,50,2025-W33,PDV-016,CFCL-355,16,16,14,36.41,0.0,36.41,17.0,509.69,238.02,271.67,7,9,0,0.9696
2025-08-11,50,2025-W33,PDV-017,CFCL-355,13,12,9,36.41,0.0,36.41,17.0,327.66,153.01,174.65,3,6,0,0.9453
2025-08-11,50,2025-W33,PDV-018,CFCL-355,13,13,12,36.41,0.0,36.41,17.0,436.88,204.02,232.86,6,7,0,0.9861
2025-08-11,50,2025-W33,PDV-019,CFCL-355,18,17,15,36.41,0.0,36.41,17.0,546.09,255.02,291.08,5,7,0,0.9569
2025-08-11,50,2025-W33,PDV-020,CFCL-355,7,7,4,36.41,0.0,36.41,17.0,145.63,68.01,77.62,1,4,0,0.9352
2025-08-11,50,2025-W33,PDV-021,CFCL-355,23,22,15,36.41,0.0,36.41,17.0,546.09,255.02,291.08,7,14,0,0.9556
2025-08-11,50,2025-W33,PDV-022,CFCL-355,15,14,19,36.41,0.0,36.41,17.0,691.72,323.02,368.7,6,1,0,0.9594
2025-08-11,50,2025-W33,PDV-023,CFCL-355,16,15,16,36.41,0.0,36.41,17.0,582.5,272.02,310.48,5,4,0,0.9825
2025-08-11,50,2025-W33,PDV-024,CFCL-355,12,11,8,36.41,0.0,36.41,17.0,291.25,136.01,155.24,4,7,0,0.9642
2025-08-11,50,2025-W33,PDV-025,CFCL-355,22,21,22,36.41,0.1,32.77,17.0,720.84,374.03,346.82,8,7,1,0.9372
2025-08-11,50,2025-W33,PDV-026,CFCL-355,11,10,11,36.41,0.0,36.41,17.0,400.47,187.01,213.46,4,3,0,1.0
2025-08-11,50,2025-W33,PDV-027,CFCL-355,15,15,17,36.41,0.0,36.41,17.0,618.91,289.02,329.89,3,1,0,1.0
2025-08-11,50,2025-W33,PDV-028,CFCL-355,8,8,4,36.41,0.0,36.41,17.0,145.63,68.01,77.62,2,6,0,0.9628
2025-08-11,50,2025-W33,PDV-029,CFCL-355,14,14,9,36.41,0.0,36.41,17.0,327.66,153.01,174.65,3,8,0,0.9648
2025-08-11,50,2025-W33,PDV-030,CFCL-355,12,12,6,36.41,0.0,36.41,17.0,218.44,102.01,116.43,5,11,0,1.0
2025-08-11,50,2025-W33,PDV-031,CFCL-355,19,18,21,36.41,0.0,36.41,17.0,764.53,357.03,407.51,8,5,0,0.8643
2025-08-11,50,2025-W33,PDV-032,CFCL-355,8,8,2,36.41,0.0,36.41,17.0,72.81,34.0,38.81,2,8,0,0.939
2025-08-11,50,2025-W33,PDV-033,CFCL-355,21,20,19,36.41,0.1,32.77,17.0,622.55,323.02,299.52,4,5,1,0.9463
2025-08-11,50,2025-W33,PDV-034,CFCL-355,8,8,5,36.41,0.0,36.41,17.0,182.03,85.01,97.03,2,5,0,0.9316
2025-08-11,50,2025-W33,PDV-035,CFCL-355,10,10,8,36.41,0.0,36.41,17.0,291.25,136.01,155.24,5,7,0,0.9455
2025-08-11,50,2025-W33,PDV-036,CFCL-355,15,14,7,36.41,0.05,34.59,17.0,242.1,119.01,123.09,5,12,1,0.9009
2025-08-11,50,2025-W33,PDV-037,CFCL-355,15,14,9,36.41,0.0,36.41,17.0,327.66,153.01,174.65,4,9,0,0.8706
2025-08-11,50,2025-W33,PDV-038,CFCL-355,14,14,14,36.41,0.0,36.41,17.0,509.69,238.02,271.67,4,4,0,0.9175
2025-08-11,50,2025-W33,PDV-039,CFCL-355,14,14,14,36.41,0.05,34.59,17.0,484.2,238.02,246.19,5,5,1,1.0
2025-08-11,50,2025-W33,PDV-040,CFCL-355,5,5,2,36.41,0.0,36.41,17.0,72.81,34.0,38.81,1,4,0,0.9452
2025-08-11,50,2025-W33,PDV-041,CFCL-355,14,14,17,36.41,0.0,36.41,17.0,618.91,289.02,329.89,3,0,0,0.9227
2025-08-11,50,2025-W33,PDV-042,CFCL-355,11,10,11,36.41,0.0,36.41,17.0,400.47,187.01,213.46,5,4,0,0.9669
2025-08-11,50,2025-W33,PDV-043,CFCL-355,13,13,12,36.41,0.0,36.41,17.0,436.88,204.02,232.86,3,4,0,0.9415
2025-08-11,50,2025-W33,PDV-044,CFCL-355,9,8,11,36.41,0.05,34.59,17.0,380.45,187.01,193.43,4,1,1,0.9589
2025-08-11,50,2025-W33,PDV-045,CFCL-355,18,16,14,36.41,0.05,34.59,17.0,484.2,238.02,246.19,6,8,1,0.9614
2025-08-11,50,2025-W33,PDV-046,CFCL-355,14,13,8,36.41,0.0,36.41,17.0,291.25,136.01,155.24,3,8,0,0.9312
2025-08-11,50,2025-W33,PDV-047,CFCL-355,11,10,12,36.41,0.0,36.41,17.0,436.88,204.02,232.86,4,2,0,0.9694
2025-08-11,50,2025-W33,PDV-048,CFCL-355,10,10,6,36.41,0.0,36.41,17.0,218.44,102.01,116.43,4,8,0,0.915
2025-08-11,50,2025-W33,PDV-049,CFCL-355,11,11,10,36.41,0.0,36.41,17.0,364.06,170.01,194.05,4,5,0,0.9032
2025-08-11,50,2025-W33,PDV-050,CFCL-355,16,16,12,36.41,0.0,36.41,17.0,436.88,204.02,232.86,5,9,0,0.9279
2025-08-11,50,2025-W33,PDV-051,CFCL-355,12,12,5,36.41,0.0,36.41,17.0,182.03,85.01,97.03,3,10,0,0.9063
2025-08-11,50,2025-W33,PDV-052,CFCL-355,16,15,21,36.41,0.0,36.41,17.0,764.53,357.03,407.51,8,2,0,0.9972
2025-08-11,50,2025-W33,PDV-053,CFCL-355,18,17,18,36.41,0.0,36.41,17.0,655.31,306.02,349.29,7,6,0,0.955
2025-08-11,50,2025-W33,PDV-054,CFCL-355,16,16,13,36.41,0.0,36.41,17.0,473.28,221.02,252.27,5,8,0,0.9693
2025-08-11,50,2025-W33,PDV-055,CFCL-355,16,15,15,36.41,0.0,36.41,17.0,546.09,255.02,291.08,5,5,0,0.9049
2025-08-11,50,2025-W33,PDV-056,CFCL-355,18,18,15,36.41,0.0,36.41,17.0,546.09,255.02,291.08,7,10,0,0.9052
2025-08-11,50,2025-W33,PDV-057,CFCL-355,20,19,22,36.41,0.0,36.41,17.0,800.94,374.03,426.91,8,5,0,0.941
2025-08-11,50,2025-W33,PDV-058,CFCL-355,16,15,11,36.41,0.0,36.41,17.0,400.47,187.01,213.46,7,11,0,0.9483
2025-08-11,50,2025-W33,PDV-059,CFCL-355,13,12,10,36.41,0.0,36.41,17.0,364.06,170.01,194.05,3,5,0,0.9079
2025-08-11,50,2025-W33,PDV-060,CFCL-355,15,14,12,36.41,0.0,36.41,17.0,436.88,204.02,232.86,5,7,0,0.9951
2025-08-11,50,2025-W33,PDV-001,CFVN-355,17,16,18,39.53,0.0,39.53,18.75,711.48,337.55,373.93,4,2,0,0.9717
2025-08-11,50,2025-W33,PDV-002,CFVN-355,16,16,23,39.53,0.05,37.55,18.75,863.66,431.32,432.34,8,1,1,0.9719
2025-08-11,50,2025-W33,PDV-003,CFVN-355,16,16,12,39.53,0.0,39.53,18.75,474.32,225.03,249.29,4,8,0,0.9063
2025-08-11,50,2025-W33,PDV-004,CFVN-355,21,20,18,39.53,0.0,39.53,18.75,711.48,337.55,373.93,7,9,0,0.9724
2025-08-11,50,2025-W33,PDV-005,CFVN-355,17,17,15,39.53,0.0,39.53,18.75,592.9,281.29,311.61,4,6,0,1.0
2025-08-11,50,2025-W33,PDV-006,CFVN-355,10,10,11,39.53,0.0,39.53,18.75,434.8,206.28,228.51,3,2,0,0.9614
2025-08-11,50,2025-W33,PDV-007,CFVN-355,14,13,10,39.53,0.0,39.53,18.75,395.27,187.53,207.74,7,10,0,0.9549
2025-08-11,50,2025-W33,PDV-008,CFVN-355,13,13,5,39.53,0.0,39.53,18.75,197.63,93.76,103.87,4,12,0,0.9192
2025-08-11,50,2025-W33,PDV-009,CFVN-355,16,15,12,39.53,0.05,37.55,18.75,450.61,225.03,225.57,6,9,1,1.0
2025-08-11,50,2025-W33,PDV-010,CFVN-355,16,15,8,39.53,0.0,39.53,18.75,316.21,150.02,166.19,5,12,0,0.9488
2025-08-11,50,2025-W33,PDV-011,CFVN-355,28,27,34,39.53,0.0,39.53,18.75,1343.91,637.6,706.31,10,3,0,0.9599
2025-08-11,50,2025-W33,PDV-012,CFVN-355,14,13,16,39.53,0.1,35.57,18.75,569.19,300.05,269.14,3,0,1,0.919
2025-08-11,50,2025-W33,PDV-013,CFVN-355,22,22,14,39.53,0.0,39.53,18.75,553.38,262.54,290.83,6,14,0,0.9703
2025-08-11,50,2025-W33,PDV-014,CFVN-355,23,22,17,39.53,0.0,39.53,18.75,671.96,318.8,353.16,6,11,0,0.9805
2025-08-11,50,2025-W33,PDV-015,CFVN-355,26,25,22,39.53,0.05,37.55,18.75,826.11,412.56,413.55,7,10,1,0.887
2025-08-11,50,2025-W33,PDV-016,CFVN-355,11,11,12,39.53,0.0,39.53,18.75,474.32,225.03,249.29,2,1,0,0.9041
2025-08-11,50,2025-W33,PDV-017,CFVN-355,10,10,9,39.53,0.0,39.53,18.75,355.74,168.78,186.97,3,4,0,0.9454
2025-08-11,50,2025-W33,PDV-018,CFVN-355,9,8,9,39.53,0.0,39.53,18.75,355.74,168.78,186.97,4,3,0,0.9309
2025-08-11,50,2025-W33,PDV-019,CFVN-355,15,15,9,39.53,0.0,39.53,18.75,355.74,168.78,186.97,6,12,0,0.997
2025-08-11,50,2025-W33,PDV-020,CFVN-355,5,5,7,39.53,0.0,39.53,18.75,276.69,131.27,145.42,2,0,0,0.8957
2025-08-11,50,2025-W33,PDV-021,CFVN-355,16,16,13,39.53,0.0,39.53,18.75,513.85,243.79,270.06,5,8,0,0.9153
2025-08-11,50,2025-W33,PDV-022,CFVN-355,13,13,8,39.53,0.0,39.53,18.75,316.21,150.02,166.19,4,9,0,0.9675
2025-08-11,50,2025-W33,PDV-023,CFVN-355,11,10,9,39.53,0.0,39.53,18.75,355.74,168.78,186.97,4,5,0,1.0
2025-08-11,50,2025-W33,PDV-024,CFVN-355,9,9,4,39.53,0.0,39.53,18.75,158.11,75.01,83.1,3,8,0,0.8732
2025-08-11,50,2025-W33,PDV-025,CFVN-355,14,13,15,39.53,0.0,39.53,18.75,592.9,281.29,311.61,5,3,0,0.9446
2025-08-11,50,2025-W33,PDV-026,CFVN-355,8,8,2,39.53,0.0,39.53,18.75,79.05,37.51,41.55,2,8,0,0.9903
2025-08-11,50,2025-W33,PDV-027,CFVN-355,9,9,9,39.53,0.0,39.53,18.75,355.74,168.78,186.97,3,3,0,0.8942
2025-08-11,50,2025-W33,PDV-028,CFVN-355,6,6,5,39.53,0.0,39.53,18.75,197.63,93.76,103.87,3,4,0,0.9586
2025-08-11,50,2025-W33,PDV-029,CFVN-355,11,11,15,39.53,0.0,39.53,18.75,592.9,281.29,311.61,4,0,0,0.9402
2025-08-11,50,2025-W33,PDV-030,CFVN-355,10,9,10,39.53,0.0,39.53,18.75,395.27,187.53,207.74,2,1,0,0.9521
2025-08-11,50,2025-W33,PDV-031,CFVN-355,16,16,18,39.53,0.0,39.53,18.75,711.48,337.55,373.93,7,5,0,0.9657
2025-08-11,50,2025-W33,PDV-032,CFVN-355,8,8,7,39.53,0.1,35.57,18.75,249.02,131.27,117.75,2,3,1,0.9592
2025-08-11,50,2025-W33,PDV-033,CFVN-355,13,13,9,39.53,0.0,39.53,18.75,355.74,168.78,186.97,3,7,0,1.0
2025-08-11,50,2025-W33,PDV-034,CFVN-355,7,7,1,39.53,0.0,39.53,18.75,39.53,18.75,20.77,2,8,0,1.0
2025-08-11,50,2025-W33,PDV-035,CFVN-355,8,8,10,39.53,0.0,39.53,18.75,395.27,187.53,207.74,2,0,0,0.8887
2025-08-11,50,2025-W33,PDV-036,CFVN-355,11,11,10,39.53,0.0,39.53,18.75,395.27,187.53,207.74,4,5,0,0.9346
2025-08-11,50,2025-W33,PDV-037,CFVN-355,12,11,13,39.53,0.0,39.53,18.75,513.85,243.79,270.06,5,3,0,1.0
2025-08-11,50,2025-W33,PDV-038,CFVN-355,11,10,9,39.53,0.0,39.53,18.75,355.74,168.78,186.97,5,6,0,0.9698
2025-08-11,50,2025-W33,PDV-039,CFVN-355,10,10,10,39.53,0.0,39.53,18.75,395.27,187.53,207.74,4,4,0,0.9832
2025-08-11,50,2025-W33,PDV-040,CFVN-355,5,5,2,39.53,0.0,39.53,18.75,79.05,37.51,41.55,1,4,0,0.9409
2025-08-11,50,2025-W33,PDV-041,CFVN-355,12,11,14,39.53,0.0,39.53,18.75,553.38,262.54,290.83,4,1,0,0.9567
2025-08-11,50,2025-W33,PDV-042,CFVN-355,9,9,4,39.53,0.0,39.53,18.75,158.11,75.01,83.1,3,8,0,0.9546
2025-08-11,50,2025-W33,PDV-043,CFVN-355,10,10,11,39.53,0.0,39.53,18.75,434.8,206.28,228.51,2,1,0,0.9578
2025-08-11,50,2025-W33,PDV-044,CFVN-355,7,7,6,39.53,0.0,39.53,18.75,237.16,112.52,124.64,3,4,0,0.934
2025-08-11,50,2025-W33,PDV-045,CFVN-355,11,11,5,39.53,0.0,39.53,18.75,197.63,93.76,103.87,5,11,0,0.9427
2025-08-11,50,2025-W33,PDV-046,CFVN-355,11,10,12,39.53,0.0,39.53,18.75,474.32,225.03,249.29,2,0,0,0.9917
2025-08-11,50,2025-W33,PDV-047,CFVN-355,9,9,3,39.53,0.0,39.53,18.75,118.58,56.26,62.32,2,8,0,0.9649
2025-08-11,50,2025-W33,PDV-048,CFVN-355,9,8,6,39.53,0.0,39.53,18.75,237.16,112.52,124.64,4,6,0,1.0
2025-08-11,50,2025-W33,PDV-049,CFVN-355,9,9,4,39.53,0.0,39.53,18.75,158.11,75.01,83.1,4,9,0,1.0
2025-08-11,50,2025-W33,PDV-050,CFVN-355,13,13,18,39.53,0.0,39.53,18.75,711.48,337.55,373.93,5,0,0,0.9878
2025-08-11,50,2025-W33,PDV-051,CFVN-355,12,11,7,39.53,0.1,35.57,18.75,249.02,131.27,117.75,4,8,1,0.9181
2025-08-11,50,2025-W33,PDV-052,CFVN-355,13,13,12,39.53,0.0,39.53,18.75,474.32,225.03,249.29,3,4,0,0.9709
2025-08-11,50,2025-W33,PDV-053,CFVN-355,13,12,8,39.53,0.0,39.53,18.75,316.21,150.02,166.19,4,8,0,0.9299
2025-08-11,50,2025-W33,PDV-054,CFVN-355,12,11,12,39.53,0.0,39.53,18.75,474.32,225.03,249.29,4,3,0,0.952
2025-08-11,50,2025-W33,PDV-055,CFVN-355,13,13,17,39.53,0.0,39.53,18.75,671.96,318.8,353.16,4,0,0,0.9818
2025-08-11,50,2025-W33,PDV-056,CFVN-355,14,13,12,39.53,0.0,39.53,18.75,474.32,225.03,249.29,3,4,0,0.9374
2025-08-11,50,2025-W33,PDV-057,CFVN-355,16,15,11,39.53,0.0,39.53,18.75,434.8,206.28,228.51,5,9,0,0.9323
2025-08-11,50,2025-W33,PDV-058,CFVN-355,14,13,7,39.53,0.0,39.53,18.75,276.69,131.27,145.42,3,9,0,0.9766
2025-08-11,50,2025-W33,PDV-059,CFVN-355,11,11,7,39.53,0.0,39.53,18.75,276.69,131.27,145.42,3,7,0,0.9567
2025-08-11,50,2025-W33,PDV-060,CFVN-355,11,11,14,39.53,0.0,39.53,18.75,553.38,262.54,290.83,4,1,0,0.9422
2025-08-11,50,2025-W33,PDV-001,CFMO-355,12,12,10,41.61,0.0,41.61,20.09,416.07,200.92,215.15,3,5,0,0.8647
2025-08-11,50,2025-W33,PDV-002,CFMO-355,12,12,10,41.61,0.0,41.61,20.09,416.07,200.92,215.15,4,6,0,0.9464
2025-08-11,50,2025-W33,PDV-003,CFMO-355,14,13,7,41.61,0.0,41.61,20.09,291.25,140.65,150.6,5,11,0,0.9536
2025-08-11,50,2025-W33,PDV-004,CFMO-355,18,18,9,41.61,0.05,39.53,20.09,355.74,180.83,174.91,5,14,1,0.9298
2025-08-11,50,2025-W33,PDV-005,CFMO-355,13,13,10,41.61,0.0,41.61,20.09,416.07,200.92,215.15,4,7,0,0.9891
2025-08-11,50,2025-W33,PDV-006,CFMO-355,9,8,11,41.61,0.0,41.61,20.09,457.68,221.02,236.66,3,0,0,0.972
2025-08-11,50,2025-W33,PDV-007,CFMO-355,12,12,16,41.61,0.0,41.61,20.09,665.72,321.48,344.24,4,0,0,0.9368
2025-08-11,50,2025-W33,PDV-008,CFMO-355,11,10,10,41.61,0.0,41.61,20.09,416.07,200.92,215.15,3,3,0,1.0
2025-08-11,50,2025-W33,PDV-009,CFMO-355,11,11,6,41.61,0.0,41.61,20.09,249.64,120.55,129.09,4,9,0,0.925
2025-08-11,50,2025-W33,PDV-010,CFMO-355,14,13,12,41.61,0.1,37.45,20.09,449.36,241.11,208.25,5,6,1,0.888
2025-08-11,50,2025-W33,PDV-011,CFMO-355,22,22,10,41.61,0.0,41.61,20.09,416.07,200.92,215.15,5,17,0,1.0
2025-08-11,50,2025-W33,PDV-012,CFMO-355,10,10,8,41.61,0.0,41.61,20.09,332.86,160.74,172.12,3,5,0,0.9289
2025-08-11,50,2025-W33,PDV-013,CFMO-355,15,14,13,41.61,0.0,41.61,20.09,540.89,261.2,279.69,5,6,0,0.9364
2025-08-11,50,2025-W33,PDV-014,CFMO-355,17,16,17,41.61,0.0,41.61,20.09,707.32,341.57,365.75,5,4,0,0.9633
2025-08-11,50,2025-W33,PDV-015,CFMO-355,25,23,21,41.61,0.1,37.45,20.09,786.38,421.94,364.44,7,9,1,0.9557
2025-08-11,50,2025-W33,PDV-016,CFMO-355,10,10,5,41.61,0.0,41.61,20.09,208.04,100.46,107.57,3,8,0,0.9249
2025-08-11,50,2025-W33,PDV-017,CFMO-355,8,8,4,41.61,0.0,41.61,20.09,166.43,80.37,86.06,2,6,0,0.926
2025-08-11,50,2025-W33,PDV-018,CFMO-355,8,8,7,41.61,0.0,41.61,20.09,291.25,140.65,150.6,2,3,0,0.9517
2025-08-11,50,2025-W33,PDV-019,CFMO-355,11,10,9,41.61,0.0,41.61,20.09,374.46,180.83,193.63,3,4,0,0.909
2025-08-11,50,2025-W33,PDV-020,CFMO-355,4,4,2,41.61,0.0,41.61,20.09,83.21,40.18,43.03,2,4,0,0.9447
2025-08-11,50,2025-W33,PDV-021,CFMO-355,13,13,11,41.61,0.0,41.61,20.09,457.68,221.02,236.66,5,7,0,0.9241
2025-08-11,50,2025-W33,PDV-022,CFMO-355,9,9,7,41.61,0.0,41.61,20.09,291.25,140.65,150.6,2,4,0,0.9138
2025-08-11,50,2025-W33,PDV-023,CFMO-355,9,9,9,41.61,0.0,41.61,20.09,374.46,180.83,193.63,4,4,0,0.9415
2025-08-11,50,2025-W33,PDV-024,CFMO-355,8,8,7,41.61,0.0,41.61,20.09,291.25,140.65,150.6,2,3,0,0.9464
2025-08-11,50,2025-W33,PDV-025,CFMO-355,12,12,13,41.61,0.0,41.61,20.09,540.89,261.2,279.69,5,4,0,0.9196
2025-08-11,50,2025-W33,PDV-026,CFMO-355,6,6,5,41.61,0.0,41.61,20.09,208.04,100.46,107.57,2,3,0,0.9304
2025-08-11,50,2025-W33,PDV-027,CFMO-355,8,8,10,41.61,0.0,41.61,20.09,416.07,200.92,215.15,2,0,0,0.9482
2025-08-11,50,2025-W33,PDV-028,CFMO-355,5,5,7,41.61,0.0,41.61,20.09,291.25,140.65,150.6,2,0,0,0.9158
2025-08-11,50,2025-W33,PDV-029,CFMO-355,8,8,7,41.61,0.0,41.61,20.09,291.25,140.65,150.6,4,5,0,0.913
2025-08-11,50,2025-W33,PDV-030,CFMO-355,7,7,5,41.61,0.0,41.61,20.09,208.04,100.46,107.57,2,4,0,0.9328
2025-08-11,50,2025-W33,PDV-031,CFMO-355,13,13,8,41.61,0.0,41.61,20.09,332.86,160.74,172.12,3,8,0,0.9531
2025-08-11,50,2025-W33,PDV-032,CFMO-355,5,5,7,41.61,0.0,41.61,20.09,291.25,140.65,150.6,2,0,0,0.89
2025-08-11,50,2025-W33,PDV-033,CFMO-355,10,10,5,41.61,0.0,41.61,20.09,208.04,100.46,107.57,4,9,0,0.9208
2025-08-11,50,2025-W33,PDV-034,CFMO-355,5,5,1,41.61,0.0,41.61,20.09,41.61,20.09,21.51,1,5,0,0.9368
2025-08-11,50,2025-W33,PDV-035,CFMO-355,7,7,9,41.61,0.0,41.61,20.09,374.46,180.83,193.63,3,1,0,0.9644
2025-08-11,50,2025-W33,PDV-036,CFMO-355,9,9,6,41.61,0.0,41.61,20.09,249.64,120.55,129.09,2,5,0,0.9777
2025-08-11,50,2025-W33,PDV-037,CFMO-355,9,9,6,41.61,0.0,41.61,20.09,249.64,120.55,129.09,3,6,0,0.9196
2025-08-11,50,2025-W33,PDV-038,CFMO-355,9,9,9,41.61,0.0,41.61,20.09,374.46,180.83,193.63,2,2,0,0.964
2025-08-11,50,2025-W33,PDV-039,CFMO-355,8,8,7,41.61,0.0,41.61,20.09,291.25,140.65,150.6,3,4,0,1.0
2025-08-11,50,2025-W33,PDV-040,CFMO-355,5,5,2,41.61,0.1,37.45,20.09,74.89,40.18,34.71,1,4,1,0.9286
2025-08-11,50,2025-W33,PDV-041,CFMO-355,10,9,7,41.61,0.05,39.53,20.09,276.69,140.65,136.04,4,6,1,0.9425
2025-08-11,50,2025-W33,PDV-042,CFMO-355,7,7,6,41.61,0.0,41.61,20.09,249.64,120.55,129.09,2,3,0,0.9446
2025-08-11,50,2025-W33,PDV-043,CFMO-355,7,7,5,41.61,0.0,41.61,20.09,208.04,100.46,107.57,2,4,0,0.9219
2025-08-11,50,2025-W33,PDV-044,CFMO-355,7,6,7,41.61,0.1,37.45,20.09,262.13,140.65,121.48,2,1,1,0.9553
2025-08-11,50,2025-W33,PDV-045,CFMO-355,10,10,9,41.61,0.0,41.61,20.09,374.46,180.83,193.63,4,5,0,0.9348
2025-08-11,50,2025-W33,PDV-046,CFMO-355,10,10,9,41.61,0.1,37.45,20.09,337.02,180.83,156.19,4,5,1,1.0
2025-08-11,50,2025-W33,PDV-047,CFMO-355,7,7,6,41.61,0.0,41.61,20.09,249.64,120.55,129.09,2,3,0,0.9368
2025-08-11,50,2025-W33,PDV-048,CFMO-355,7,7,4,41.61,0.0,41.61,20.09,166.43,80.37,86.06,3,6,0,0.9195
2025-08-11,50,2025-W33,PDV-049,CFMO-355,7,7,7,41.61,0.0,41.61,20.09,291.25,140.65,150.6,3,3,0,0.978
